Year,Area,Item,Area harvested,Production,Yield
2020,Somalia,Bananas,1388.0,23684.31,17061.0
2020,Somalia,"Beans, dry",89044.0,27313.74,306.7
2020,Somalia,"Cassava, fresh",10245.0,97282.64,9495.6
2020,Somalia,"Coconuts, in shell",5080.0,14406.0,2835.7
2020,Somalia,Dates,2763.0,14141.47,5118.6
2020,Somalia,"Groundnuts, excluding shelled",7737.0,8349.8,1079.3
2020,Somalia,Lemons and limes,2701.0,16233.26,6010.3
2020,Somalia,Maize (corn),100000.0,75000.0,750.0
2020,Somalia,"Mangoes, guavas and mangosteens",407.0,1222.14,2999.4
2020,Somalia,"Onions and shallots, dry (excluding dehydrated)",3735.0,5720.5,1531.6
2020,Somalia,Oranges,1486.0,10898.18,7333.9
2020,Somalia,"Other fruits, n.e.c.",13021.0,146561.35,11256.0
2020,Somalia,"Other vegetables, fresh n.e.c.",7326.0,80100.33,10933.4
2020,Somalia,Pomelos and grapefruits,1232.0,5885.45,4777.8
2020,Somalia,Rice,1006.0,2007.83,1996.0
2020,Somalia,"Seed cotton, unginned",18329.0,7380.27,402.7
2020,Somalia,Sesame seed,73935.0,33682.17,455.6
2020,Somalia,Sorghum,250000.0,100000.0,400.0
2020,Somalia,Sugar cane,5986.0,213000.0,35580.9
2020,Somalia,Sweet potatoes,905.0,8972.63,9916.7
2020,Somalia,Tomatoes,16505.0,24035.85,1456.3
2020,Somalia,Unmanufactured tobacco,342.0,145.31,425.4
2020,Somalia,Watermelons,664.0,6557.59,9870.7
2020,Somalia,Wheat,2648.0,1056.18,398.8
2020,South Africa,Apples,24218.0,998785.0,41242.2
2020,South Africa,Apricots,2566.0,21578.0,8407.7
2020,South Africa,Asparagus,60.0,246.0,4100.0
2020,South Africa,Avocados,16987.0,84775.0,4990.6
2020,South Africa,Bananas,5385.0,322915.0,59960.7
2020,South Africa,Barley,141690.0,588000.0,4149.9
2020,South Africa,"Beans, dry",50150.0,64800.0,1292.1
2020,South Africa,Buckwheat,567.0,225.24,397.4
2020,South Africa,Cabbages,2803.0,163795.0,58438.0
2020,South Africa,Cantaloupes and other melons,1545.0,14561.0,9426.9
2020,South Africa,Carrots and turnips,7492.0,221198.0,29524.9
2020,South Africa,Castor oil seeds,8954.0,6667.35,744.6
2020,South Africa,Cauliflowers and broccoli,1049.0,13038.0,12432.0
2020,South Africa,Cereals n.e.c.,23869.0,12162.25,509.6
2020,South Africa,Cherries,539.0,836.0,1550.4
2020,South Africa,Chicory roots,1893.0,10717.0,5660.1
2020,South Africa,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",8473.0,18187.08,2146.5
2020,South Africa,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",130.0,1105.53,8504.1
2020,South Africa,"Cow peas, dry",10588.0,4610.73,435.5
2020,South Africa,Cucumbers and gherkins,1771.0,31497.0,17789.0
2020,South Africa,Figs,624.0,2049.0,3282.0
2020,South Africa,Grapes,115389.0,2008242.0,17404.1
2020,South Africa,Green corn (maize),38933.0,411319.0,10564.9
2020,South Africa,"Groundnuts, excluding shelled",37500.0,50080.0,1335.5
2020,South Africa,Hop cones,405.0,468.94,1158.5
2020,South Africa,"Kenaf, and other textile bast fibres, raw or retted",1186.0,809.14,682.0
2020,South Africa,Lemons and limes,30070.0,643328.0,21394.4
2020,South Africa,Lettuce and chicory,2175.0,33557.0,15428.9
2020,South Africa,Lupins,18100.0,24435.0,1350.0
2020,South Africa,Maize (corn),2908260.0,15843545.0,5447.8
2020,South Africa,"Mangoes, guavas and mangosteens",6190.0,113291.0,18303.3
2020,South Africa,Millet,12923.0,6325.29,489.5
2020,South Africa,Oats,26200.0,57000.0,2175.6
2020,South Africa,"Onions and shallots, dry (excluding dehydrated)",29383.0,726226.0,24715.6
2020,South Africa,Oranges,34091.0,1499311.0,43979.8
2020,South Africa,"Other beans, green",3742.0,22585.0,6035.7
2020,South Africa,Other berries and fruits of the genus vaccinium n.e.c.,496.0,4873.0,9814.7
2020,South Africa,"Other citrus fruit, n.e.c.",275.0,11875.36,43249.8
2020,South Africa,"Other fibre crops, raw, n.e.c.",3040.0,2408.8,792.5
2020,South Africa,"Other fruits, n.e.c.",1909.0,22622.0,11851.1
2020,South Africa,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",16882.0,58800.0,3483.1
2020,South Africa,"Other oil seeds, n.e.c.",5487.0,15200.32,2770.0
2020,South Africa,"Other vegetables, fresh n.e.c.",15762.0,174693.0,11083.4
2020,South Africa,Papayas,1153.0,10555.0,9158.3
2020,South Africa,Peaches and nectarines,9550.0,175374.0,18364.3
2020,South Africa,Pears,11867.0,434589.0,36623.2
2020,South Africa,"Peas, dry",897.0,910.71,1015.1
2020,South Africa,"Peas, green",1787.0,4343.0,2430.8
2020,South Africa,Pineapples,9530.0,113469.0,11906.7
2020,South Africa,Plums and sloes,7887.0,65373.0,8289.0
2020,South Africa,Pomelos and grapefruits,11225.0,349507.0,31136.2
2020,South Africa,Potatoes,71657.0,2669147.0,37249.1
2020,South Africa,"Pumpkins, squash and gourds",32700.0,269477.0,8240.9
2020,South Africa,Quinces,9.0,87.0,9473.7
2020,South Africa,Rape or colza seed,74120.0,165200.0,2228.8
2020,South Africa,Rice,1087.0,3080.66,2832.9
2020,South Africa,Rye,1778.0,1946.04,1094.8
2020,South Africa,"Seed cotton, unginned",27675.0,72557.0,2621.8
2020,South Africa,"Sisal, raw",1896.0,1241.42,654.8
2020,South Africa,Sorghum,42500.0,158000.0,3717.6
2020,South Africa,Soya beans,705000.0,1245500.0,1766.7
2020,South Africa,Strawberries,869.0,10876.0,12513.8
2020,South Africa,Sugar cane,249250.0,18220000.0,73099.3
2020,South Africa,Sunflower seed,500300.0,788500.0,1576.1
2020,South Africa,Sweet potatoes,30719.0,84120.0,2738.4
2020,South Africa,"Tangerines, mandarins, clementines",15617.0,461000.0,29518.4
2020,South Africa,Tea leaves,882.0,1818.97,2062.0
2020,South Africa,Tomatoes,8958.0,599306.0,66898.4
2020,South Africa,Unmanufactured tobacco,4900.0,15100.0,3081.6
2020,South Africa,Watermelons,3751.0,60915.0,16241.6
2020,South Africa,Wheat,509800.0,2120000.0,4158.5
2020,South Sudan,"Beans, dry",1225.0,3809.41,3110.0
2020,South Sudan,Cantaloupes and other melons,2422.0,54513.36,22511.6
2020,South Sudan,"Cassava, fresh",92575.0,1425169.0,15394.8
2020,South Sudan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",4133.0,6900.74,1669.8
2020,South Sudan,"Groundnuts, excluding shelled",224164.0,171075.0,763.2
2020,South Sudan,"Jute, raw or retted",1500.0,3535.75,2357.2
2020,South Sudan,Maize (corn),204597.0,181003.0,884.7
2020,South Sudan,Melonseed,36643.0,23625.81,644.7
2020,South Sudan,Millet,40578.0,35851.0,883.5
2020,South Sudan,"Other beans, green",236.0,1014.87,4298.0
2020,South Sudan,"Other fruits, n.e.c.",68279.0,397762.29,5825.5
2020,South Sudan,"Other oil seeds, n.e.c.",50000.0,52058.18,1041.2
2020,South Sudan,Other pulses n.e.c.,36776.0,31247.09,849.7
2020,South Sudan,"Other tropical fruits, n.e.c.",11615.0,47154.5,4059.9
2020,South Sudan,"Other vegetables, fresh n.e.c.",55829.0,437953.16,7844.5
2020,South Sudan,Pineapples,1107.0,4220.03,3813.1
2020,South Sudan,"Pumpkins, squash and gourds",4343.0,68519.4,15778.6
2020,South Sudan,Rice,29642.0,26232.0,885.0
2020,South Sudan,Sesame seed,605588.0,179152.68,295.8
2020,South Sudan,Sorghum,712679.0,631324.0,885.8
2020,South Sudan,Sunflower seed,30492.0,52932.48,1736.0
2020,South Sudan,"Tangerines, mandarins, clementines",1876.0,16706.31,8904.8
2020,South Sudan,Yams,21468.0,53183.56,2477.3
2020,Spain,"Almonds, in shell",718540.0,416950.0,580.3
2020,Spain,Apples,29490.0,522100.0,17704.3
2020,Spain,Apricots,19780.0,128700.0,6506.6
2020,Spain,Artichokes,13760.0,196970.0,14314.7
2020,Spain,Asparagus,14220.0,65090.0,4577.4
2020,Spain,Avocados,15850.0,99070.0,6250.5
2020,Spain,Bananas,9100.0,420140.0,46169.2
2020,Spain,Barley,2749040.0,11465350.0,4170.7
2020,Spain,Blueberries,4210.0,48520.0,11524.9
2020,Spain,"Broad beans and horse beans, dry",21150.0,29740.0,1406.1
2020,Spain,"Broad beans and horse beans, green",6170.0,54070.0,8763.4
2020,Spain,Cabbages,12460.0,286610.0,23002.4
2020,Spain,Cantaloupes and other melons,18520.0,610980.0,32990.3
2020,Spain,Carrots and turnips,6890.0,392770.0,57005.8
2020,Spain,Cauliflowers and broccoli,41180.0,746510.0,18128.0
2020,Spain,Cereals n.e.c.,9310.0,31750.0,3410.3
2020,Spain,Cherries,27760.0,82130.0,2958.6
2020,Spain,"Chestnuts, in shell",37780.0,188690.0,4994.4
2020,Spain,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",21750.0,1472850.0,67717.2
2020,Spain,Cucumbers and gherkins,7730.0,794880.0,102830.5
2020,Spain,Currants,20.0,70.0,3500.0
2020,Spain,Eggplants (aubergines),3700.0,282200.0,76270.3
2020,Spain,Figs,15720.0,59900.0,3810.4
2020,Spain,Grapes,931630.0,6817770.0,7318.1
2020,Spain,Green garlic,27940.0,269090.0,9631.0
2020,Spain,"Hazelnuts, in shell",13070.0,5450.0,417.0
2020,Spain,Hop cones,620.0,1040.0,1677.4
2020,Spain,Kiwi fruit,1590.0,27400.0,17232.7
2020,Spain,Leeks and other alliaceous vegetables,2890.0,81160.0,28083.0
2020,Spain,Lemons and limes,48350.0,1100470.0,22760.5
2020,Spain,Lettuce and chicory,34300.0,969060.0,28252.5
2020,Spain,Linseed,50.0,50.0,1000.0
2020,Spain,Lupins,2390.0,2470.0,1033.5
2020,Spain,Maize (corn),343780.0,4214100.0,12258.1
2020,Spain,Mixed grain,44260.0,133120.0,3007.7
2020,Spain,Oats,506170.0,1377690.0,2721.8
2020,Spain,Olives,2623720.0,8137810.0,3101.6
2020,Spain,"Onions and shallots, dry (excluding dehydrated)",25330.0,1319800.0,52104.2
2020,Spain,Oranges,141130.0,3343960.0,23694.2
2020,Spain,"Other beans, green",7570.0,148020.0,19553.5
2020,Spain,Other berries and fruits of the genus vaccinium n.e.c.,240.0,3350.0,13958.3
2020,Spain,"Other citrus fruit, n.e.c.",1370.0,0.0,0.0
2020,Spain,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",49610.0,14360.0,289.5
2020,Spain,"Other oil seeds, n.e.c.",26200.0,39790.0,1518.7
2020,Spain,Other pome fruits,3110.0,33070.0,10633.4
2020,Spain,Other pulses n.e.c.,226400.0,311840.0,1377.4
2020,Spain,Other stone fruits,380.0,2220.0,5842.1
2020,Spain,"Other tropical fruits, n.e.c.",34200.0,578280.0,16908.8
2020,Spain,"Other vegetables, fresh n.e.c.",7360.0,132350.0,17982.3
2020,Spain,Peaches and nectarines,72130.0,1306020.0,18106.5
2020,Spain,Pears,20220.0,323730.0,16010.4
2020,Spain,"Peas, dry",116990.0,227630.0,1945.7
2020,Spain,"Peas, green",16040.0,120480.0,7511.2
2020,Spain,Plums and sloes,14410.0,153590.0,10658.6
2020,Spain,Pomelos and grapefruits,2630.0,79790.0,30338.4
2020,Spain,Potatoes,65400.0,2051830.0,31373.5
2020,Spain,"Pumpkins, squash and gourds",15550.0,775090.0,49845.0
2020,Spain,Rape or colza seed,71470.0,196100.0,2743.8
2020,Spain,Raspberries,2670.0,49640.0,18591.8
2020,Spain,Rice,102060.0,739230.0,7243.1
2020,Spain,Rye,137590.0,407620.0,2962.6
2020,Spain,"Seed cotton, unginned",61568.0,190538.0,3094.8
2020,Spain,Sorghum,5250.0,21560.0,4106.7
2020,Spain,Sour cherries,150.0,590.0,3933.3
2020,Spain,Soya beans,1450.0,4620.0,3186.2
2020,Spain,Spinach,4860.0,82880.0,17053.5
2020,Spain,Strawberries,7350.0,272550.0,37081.6
2020,Spain,Sugar beet,27620.0,2432840.0,88082.5
2020,Spain,Sunflower seed,650050.0,892800.0,1373.4
2020,Spain,"Tangerines, mandarins, clementines",104490.0,2172180.0,20788.4
2020,Spain,Tomatoes,55470.0,4312900.0,77751.9
2020,Spain,Triticale,257110.0,786970.0,3060.8
2020,Spain,"True hemp, raw or retted",570.0,1560.0,2736.8
2020,Spain,Unmanufactured tobacco,8170.0,24530.0,3002.4
2020,Spain,"Walnuts, in shell",12290.0,17110.0,1392.2
2020,Spain,Watermelons,21620.0,1234850.0,57116.1
2020,Spain,Wheat,1914660.0,8143510.0,4253.2
2020,Sri Lanka,Areca nuts,18208.0,63985.5,3514.2
2020,Sri Lanka,Avocados,3283.0,19274.0,5871.4
2020,Sri Lanka,"Beans, dry",5842.0,6491.25,1111.0
2020,Sri Lanka,Cabbages,4561.0,125745.7,27567.3
2020,Sri Lanka,Cantaloupes and other melons,1946.0,23705.0,12181.4
2020,Sri Lanka,Carrots and turnips,10481.0,90225.0,8608.8
2020,Sri Lanka,"Cashew nuts, in shell",15621.0,33655.0,2154.5
2020,Sri Lanka,"Cassava, fresh",20689.0,314846.2,15217.8
2020,Sri Lanka,Cauliflowers and broccoli,809.0,3279.3,4051.5
2020,Sri Lanka,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",17279.0,110833.8,6414.5
2020,Sri Lanka,"Cinnamon and cinnamon-tree flowers, raw",35462.0,22910.1,646.0
2020,Sri Lanka,"Cloves (whole stems), raw",5834.0,6710.6,1150.3
2020,Sri Lanka,Cocoa beans,1815.0,1454.9,801.8
2020,Sri Lanka,"Coconuts, in shell",505217.0,2233600.0,4421.1
2020,Sri Lanka,"Coffee, green",5832.0,6724.6,1153.2
2020,Sri Lanka,"Cow peas, dry",11518.0,13215.8,1147.4
2020,Sri Lanka,Cucumbers and gherkins,2953.0,42228.6,14301.2
2020,Sri Lanka,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",6079.0,59998.0,9869.7
2020,Sri Lanka,Eggplants (aubergines),11109.0,141881.9,12771.8
2020,Sri Lanka,"Ginger, raw",4718.0,42019.2,8906.0
2020,Sri Lanka,"Groundnuts, excluding shelled",19508.0,38490.7,1973.1
2020,Sri Lanka,Leeks and other alliaceous vegetables,2319.0,35695.2,15392.5
2020,Sri Lanka,Lemons and limes,10534.0,19558.0,1856.7
2020,Sri Lanka,Maize (corn),78249.0,313520.5,4006.7
2020,Sri Lanka,"Mangoes, guavas and mangosteens",31787.0,198116.0,6232.7
2020,Sri Lanka,Millet,4679.0,6355.0,1358.2
2020,Sri Lanka,Mustard seed,73.0,62.9,864.0
2020,Sri Lanka,Natural rubber in primary forms,137288.0,78204.0,569.6
2020,Sri Lanka,"Nutmeg, mace, cardamoms, raw",3162.0,4119.9,1303.1
2020,Sri Lanka,Okra,8090.0,81444.0,10067.2
2020,Sri Lanka,"Onions and shallots, dry (excluding dehydrated)",6928.0,108892.4,15717.3
2020,Sri Lanka,Oranges,6945.0,9180.0,1321.7
2020,Sri Lanka,"Other beans, green",18589.0,179253.8,9642.8
2020,Sri Lanka,"Other fibre crops, raw, n.e.c.",90000.0,450400.0,5004.4
2020,Sri Lanka,"Other fruits, n.e.c.",10786.0,64451.11,5975.7
2020,Sri Lanka,"Other stimulant, spice and aromatic crops, n.e.c.",599.0,5193.14,8670.6
2020,Sri Lanka,"Other vegetables, fresh n.e.c.",8742.0,130014.0,14872.3
2020,Sri Lanka,"Pepper (Piper spp.), raw",48274.0,43557.1,902.3
2020,Sri Lanka,Pineapples,3636.0,53145.0,14616.7
2020,Sri Lanka,Plantains and cooking bananas,50243.0,975450.0,19414.6
2020,Sri Lanka,Potatoes,3565.0,65085.3,18257.8
2020,Sri Lanka,"Pumpkins, squash and gourds",20620.0,264785.0,12841.2
2020,Sri Lanka,Rice,1066403.0,5120924.0,4802.1
2020,Sri Lanka,Sesame seed,11654.0,8222.7,705.6
2020,Sri Lanka,Sorghum,200.0,335.0,1673.3
2020,Sri Lanka,Soya beans,3538.0,7879.1,2227.2
2020,Sri Lanka,Sugar cane,14428.0,855045.3,59265.0
2020,Sri Lanka,Sweet potatoes,4065.0,44579.5,10966.4
2020,Sri Lanka,Tea leaves,266354.0,1500000.0,5631.6
2020,Sri Lanka,Tomatoes,6569.0,90507.1,13777.9
2020,Sri Lanka,Unmanufactured tobacco,1142.0,9224.5,8076.1
2020,Sudan,Bananas,47000.0,923938.28,19658.3
2020,Sudan,"Beans, dry",3568.0,12592.75,3529.0
2020,Sudan,"Broad beans and horse beans, dry",35706.0,173114.55,4848.4
2020,Sudan,Cabbages,395.0,2960.96,7486.6
2020,Sudan,Cantaloupes and other melons,1716.0,40530.44,23614.6
2020,Sudan,Carrots and turnips,8109.0,46280.91,5707.0
2020,Sudan,Castor oil seeds,2000.0,1000.0,500.0
2020,Sudan,Cauliflowers and broccoli,36.0,766.41,21297.4
2020,Sudan,"Chick peas, dry",20851.0,84395.34,4047.5
2020,Sudan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",3141.0,10479.08,3336.1
2020,Sudan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",5083.0,37035.37,7285.8
2020,Sudan,"Cow peas, dry",270000.0,148204.69,548.9
2020,Sudan,Cucumbers and gherkins,19816.0,226689.05,11439.9
2020,Sudan,Dates,37000.0,465323.24,12576.3
2020,Sudan,Eggplants (aubergines),11829.0,88429.11,7475.5
2020,Sudan,Green garlic,3394.0,26788.46,7892.5
2020,Sudan,"Groundnuts, excluding shelled",3197181.0,2773087.38,867.4
2020,Sudan,Lemons and limes,32000.0,340661.47,10645.7
2020,Sudan,Maize (corn),19355.0,13586.96,702.0
2020,Sudan,"Mangoes, guavas and mangosteens",32000.0,669667.09,20927.1
2020,Sudan,Melonseed,410057.0,71441.86,174.2
2020,Sudan,Millet,3446000.0,1918000.0,556.6
2020,Sudan,Okra,27156.0,301125.08,11088.8
2020,Sudan,"Onions and shallots, dry (excluding dehydrated)",89528.0,1619050.04,18084.2
2020,Sudan,Oranges,20520.0,173011.65,8431.4
2020,Sudan,"Other beans, green",63.0,372.56,5945.1
2020,Sudan,"Other fruits, n.e.c.",51639.0,316954.76,6137.9
2020,Sudan,"Other oil seeds, n.e.c.",13500.0,11545.14,855.2
2020,Sudan,Other pulses n.e.c.,104954.0,92791.62,884.1
2020,Sudan,"Other vegetables, fresh n.e.c.",46477.0,309185.57,6652.4
2020,Sudan,Pineapples,880.0,3915.57,4450.8
2020,Sudan,Pomelos and grapefruits,22000.0,267502.19,12159.2
2020,Sudan,Potatoes,37311.0,493882.34,13237.1
2020,Sudan,"Pumpkins, squash and gourds",2129.0,34047.94,15995.5
2020,Sudan,Rice,11713.0,51200.0,4371.4
2020,Sudan,"Seed cotton, unginned",202152.0,270000.0,1335.6
2020,Sudan,Sesame seed,5173521.0,1525104.17,294.8
2020,Sudan,Sorghum,5793609.0,3008674.0,519.3
2020,Sudan,Sugar cane,69440.0,5136505.53,73970.7
2020,Sudan,Sunflower seed,204554.0,106009.26,518.2
2020,Sudan,Sweet potatoes,26135.0,263773.04,10092.8
2020,Sudan,Tomatoes,47342.0,632580.63,13362.0
2020,Sudan,Watermelons,37698.0,173785.19,4610.0
2020,Sudan,Wheat,321444.0,717578.0,2232.4
2020,Sudan,Yams,84041.0,171433.86,2039.9
2020,Suriname,Avocados,7.0,111.0,15331.5
2020,Suriname,Bananas,1073.0,6241.0,5816.4
2020,Suriname,Cabbages,41.0,925.0,22561.0
2020,Suriname,"Cassava, fresh",223.0,5763.0,25843.0
2020,Suriname,Cherries,49.0,1347.0,27489.8
2020,Suriname,Cocoa beans,161.0,4.56,28.4
2020,Suriname,"Coconuts, in shell",1080.0,14325.0,13263.9
2020,Suriname,"Coffee, green",274.0,5.67,20.7
2020,Suriname,Cucumbers and gherkins,42.0,992.0,23619.0
2020,Suriname,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",154.0,1792.77,11656.3
2020,Suriname,"Groundnuts, excluding shelled",16.0,22.0,1375.0
2020,Suriname,Lemons and limes,15.0,221.0,14733.3
2020,Suriname,Maize (corn),15.0,38.0,2533.3
2020,Suriname,"Mangoes, guavas and mangosteens",176.0,2599.0,14767.0
2020,Suriname,Oil palm fruit,600.0,1200.0,1998.5
2020,Suriname,Oranges,1452.0,19314.0,13301.7
2020,Suriname,"Other beans, green",133.0,2038.0,15323.3
2020,Suriname,"Other citrus fruit, n.e.c.",160.0,2101.0,13131.3
2020,Suriname,Other pulses n.e.c.,75.0,72.0,960.0
2020,Suriname,"Other tropical fruits, n.e.c.",34.0,418.0,12294.1
2020,Suriname,"Other vegetables, fresh n.e.c.",682.0,16812.0,24651.0
2020,Suriname,Papayas,39.0,763.0,19564.1
2020,Suriname,Pineapples,190.0,3795.0,19973.7
2020,Suriname,Plantains and cooking bananas,595.0,18703.0,31433.6
2020,Suriname,Pomelos and grapefruits,114.0,1554.0,13631.6
2020,Suriname,Rice,57838.0,249836.0,4319.6
2020,Suriname,Soya beans,5.0,5.0,1000.0
2020,Suriname,Sugar cane,1847.0,75000.0,40596.9
2020,Suriname,Sweet potatoes,48.0,591.0,12312.5
2020,Suriname,Tomatoes,66.0,874.0,13242.4
2020,Suriname,Watermelons,101.0,1852.0,18336.6
2020,Sweden,Apples,1440.0,29360.0,20388.9
2020,Sweden,Asparagus,170.0,280.0,1647.1
2020,Sweden,Barley,292660.0,1513500.0,5171.5
2020,Sweden,Blueberries,40.0,90.0,2250.0
2020,Sweden,"Broad beans and horse beans, dry",19640.0,57720.0,2938.9
2020,Sweden,Cabbages,800.0,25380.0,31725.0
2020,Sweden,Carrots and turnips,1820.0,118490.0,65104.4
2020,Sweden,Cauliflowers and broccoli,760.0,9730.0,12802.6
2020,Sweden,Cucumbers and gherkins,220.0,38520.0,175090.9
2020,Sweden,Currants,270.0,190.0,703.7
2020,Sweden,Grapes,80.0,160.0,2000.0
2020,Sweden,Green garlic,20.0,120.0,6000.0
2020,Sweden,Leeks and other alliaceous vegetables,130.0,3850.0,29615.4
2020,Sweden,Lettuce and chicory,2080.0,31070.0,14937.5
2020,Sweden,Linseed,2250.0,3600.0,1600.0
2020,Sweden,Maize (corn),1850.0,12500.0,6756.8
2020,Sweden,Mixed grain,13160.0,49900.0,3791.8
2020,Sweden,Oats,178120.0,807600.0,4534.0
2020,Sweden,"Onions and shallots, dry (excluding dehydrated)",1450.0,69160.0,47696.6
2020,Sweden,"Other beans, green",80.0,210.0,2625.0
2020,Sweden,Other berries and fruits of the genus vaccinium n.e.c.,90.0,90.0,1000.0
2020,Sweden,Other pulses n.e.c.,770.0,1280.0,1662.3
2020,Sweden,"Other vegetables, fresh n.e.c.",110.0,1060.0,9636.4
2020,Sweden,Pears,110.0,1550.0,14090.9
2020,Sweden,"Peas, dry",21890.0,71950.0,3286.9
2020,Sweden,"Peas, green",4850.0,16250.0,3350.5
2020,Sweden,Plums and sloes,40.0,190.0,4750.0
2020,Sweden,Potatoes,24070.0,877200.0,36443.7
2020,Sweden,"Pumpkins, squash and gourds",300.0,7690.0,25633.3
2020,Sweden,Rape or colza seed,98200.0,339300.0,3455.2
2020,Sweden,Raspberries,120.0,380.0,3166.7
2020,Sweden,Rye,30570.0,189600.0,6202.2
2020,Sweden,Sour cherries,40.0,210.0,5250.0
2020,Sweden,Spinach,70.0,200.0,2857.1
2020,Sweden,Strawberries,2080.0,17220.0,8278.8
2020,Sweden,Sugar beet,29750.0,2027100.0,68137.8
2020,Sweden,Tomatoes,50.0,19050.0,381000.0
2020,Sweden,Triticale,27810.0,167100.0,6008.6
2020,Sweden,Wheat,449170.0,3214300.0,7156.1
2020,Switzerland,Apples,3673.0,237232.0,64588.1
2020,Switzerland,Apricots,743.0,8290.0,11157.5
2020,Switzerland,Artichokes,6.0,2.0,333.3
2020,Switzerland,Asparagus,438.0,785.0,1792.2
2020,Switzerland,Barley,28148.0,193489.0,6874.0
2020,Switzerland,Blueberries,108.0,650.0,6018.5
2020,Switzerland,"Broad beans and horse beans, dry",957.0,1930.0,2016.7
2020,Switzerland,"Broad beans and horse beans, green",12.0,69.0,5750.0
2020,Switzerland,Cabbages,1095.0,31004.0,28314.2
2020,Switzerland,Cantaloupes and other melons,6.0,4.0,666.7
2020,Switzerland,Carrots and turnips,2203.0,68508.0,31097.6
2020,Switzerland,Cauliflowers and broccoli,1469.0,14145.0,9629.0
2020,Switzerland,Cereals n.e.c.,197.0,825.0,4187.8
2020,Switzerland,Cherries,525.0,8780.0,16723.8
2020,Switzerland,"Chestnuts, in shell",200.0,265.0,1325.0
2020,Switzerland,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",19.0,911.0,47947.4
2020,Switzerland,Cucumbers and gherkins,109.0,14543.0,133422.0
2020,Switzerland,Currants,6.0,58.0,9666.7
2020,Switzerland,Gooseberries,52.0,590.0,11346.2
2020,Switzerland,Grapes,14696.0,105739.38,7195.1
2020,Switzerland,Green corn (maize),241.0,456.0,1892.1
2020,Switzerland,Green garlic,68.0,175.0,2573.5
2020,Switzerland,Hop cones,21.0,42.0,2000.0
2020,Switzerland,Kiwi fruit,21.0,422.0,20095.2
2020,Switzerland,Leeks and other alliaceous vegetables,443.0,12785.0,28860.0
2020,Switzerland,Lettuce and chicory,3316.0,64330.0,19399.9
2020,Switzerland,Linseed,116.0,287.0,2474.1
2020,Switzerland,Lupins,210.0,500.0,2381.0
2020,Switzerland,Maize (corn),19972.0,219692.0,11000.0
2020,Switzerland,Millet,240.0,801.0,3337.5
2020,Switzerland,Mixed grain,256.0,1358.0,5304.7
2020,Switzerland,Oats,1793.0,8905.0,4966.5
2020,Switzerland,"Onions and shallots, dry (excluding dehydrated)",1177.0,43636.0,37073.9
2020,Switzerland,"Onions and shallots, green",198.0,2904.0,14666.7
2020,Switzerland,"Other beans, green",1349.0,10655.0,7898.4
2020,Switzerland,Other berries and fruits of the genus vaccinium n.e.c.,26.0,130.74,5041.4
2020,Switzerland,"Other fruits, n.e.c.",1.0,25.14,25314.6
2020,Switzerland,"Other oil seeds, n.e.c.",154.0,170.0,1103.9
2020,Switzerland,"Other vegetables, fresh n.e.c.",2362.0,55795.0,23621.9
2020,Switzerland,Peaches and nectarines,10.0,215.0,21500.0
2020,Switzerland,Pears,735.0,44067.0,59955.1
2020,Switzerland,"Peas, dry",3913.0,11610.0,2967.0
2020,Switzerland,"Peas, green",1264.0,7223.0,5714.4
2020,Switzerland,Plums and sloes,305.0,9446.0,30970.5
2020,Switzerland,Potatoes,10956.0,488638.0,44600.0
2020,Switzerland,"Pumpkins, squash and gourds",713.0,13236.0,18563.8
2020,Switzerland,Quinces,12.0,685.0,57083.3
2020,Switzerland,Rape or colza seed,24509.0,88083.0,3593.9
2020,Switzerland,Raspberries,205.0,4670.0,22780.5
2020,Switzerland,Rye,1798.0,10333.0,5746.9
2020,Switzerland,Soya beans,2032.0,5247.0,2582.2
2020,Switzerland,Spinach,1028.0,16128.0,15688.7
2020,Switzerland,Strawberries,521.0,9074.0,17416.5
2020,Switzerland,Sugar beet,17602.0,1304494.0,74110.6
2020,Switzerland,Sunflower seed,4504.0,12293.0,2729.4
2020,Switzerland,Tomatoes,183.0,38832.0,212196.7
2020,Switzerland,Triticale,7457.0,46872.0,6285.6
2020,Switzerland,Unmanufactured tobacco,424.0,883.91,2084.7
2020,Switzerland,"Walnuts, in shell",1592.0,2218.0,1393.6
2020,Switzerland,Wheat,85023.0,528720.0,6218.6
2020,Syrian Arab Republic,"Almonds, in shell",71476.0,123017.0,1721.1
2020,Syrian Arab Republic,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",86531.0,79643.0,920.4
2020,Syrian Arab Republic,Apples,51675.0,267823.0,5182.8
